,pair,word2vec_score,doctype,fromdate,todate
0,"('ontucht', 'teun')",0.12667012214660645,adtrouwtelnrcvk,2008,2013
1,"('ontucht', 'sander')",0.09695369005203247,adtrouwtelnrcvk,2008,2013
2,"('ontucht', 'bob')",-0.0040558213368058205,adtrouwtelnrcvk,2008,2013
3,"('ontucht', 'joost')",0.008900397457182407,adtrouwtelnrcvk,2008,2013
4,"('ontucht', 'maarten')",-0.031516194343566895,adtrouwtelnrcvk,2008,2013
5,"('ontucht', 'matthijs')",0.02830660343170166,adtrouwtelnrcvk,2008,2013
6,"('ontucht', 'bas')",0.06575780361890793,adtrouwtelnrcvk,2008,2013
7,"('ontucht', 'roel')",0.09424970299005508,adtrouwtelnrcvk,2008,2013
8,"('ontucht', 'joris')",0.025205189362168312,adtrouwtelnrcvk,2008,2013
9,"('ontucht', 'jeroen')",-0.01033514179289341,adtrouwtelnrcvk,2008,2013
10,"('ontucht', 'daan')",0.10372171550989151,adtrouwtelnrcvk,2008,2013
11,"('ontucht', 'lucas')",0.12130305916070938,adtrouwtelnrcvk,2008,2013
12,"('ontucht', 'thijs')",0.10452146828174591,adtrouwtelnrcvk,2008,2013
13,"('ontucht', 'remco')",0.11482888460159302,adtrouwtelnrcvk,2008,2013
14,"('ontucht', 'wouter')",0.015311474911868572,adtrouwtelnrcvk,2008,2013
15,"('ontucht', 'thomas')",0.04259466007351875,adtrouwtelnrcvk,2008,2013
16,"('ontucht', 'michiel')",0.04653804749250412,adtrouwtelnrcvk,2008,2013
17,"('ontucht', 'bram')",0.18073785305023193,adtrouwtelnrcvk,2008,2013
18,"('verkrachten', 'teun')",-0.024463703855872154,adtrouwtelnrcvk,2008,2013
19,"('verkrachten', 'sander')",-0.05990474298596382,adtrouwtelnrcvk,2008,2013
20,"('verkrachten', 'bob')",0.000608022790402174,adtrouwtelnrcvk,2008,2013
21,"('verkrachten', 'joost')",-0.15436802804470062,adtrouwtelnrcvk,2008,2013
22,"('verkrachten', 'maarten')",-0.10512237250804901,adtrouwtelnrcvk,2008,2013
23,"('verkrachten', 'matthijs')",-0.10044373571872711,adtrouwtelnrcvk,2008,2013
24,"('verkrachten', 'bas')",-0.07279276102781296,adtrouwtelnrcvk,2008,2013
25,"('verkrachten', 'roel')",-0.058225277811288834,adtrouwtelnrcvk,2008,2013
26,"('verkrachten', 'joris')",-0.09756289422512054,adtrouwtelnrcvk,2008,2013
27,"('verkrachten', 'jeroen')",-0.10323648154735565,adtrouwtelnrcvk,2008,2013
28,"('verkrachten', 'daan')",-0.012669104151427746,adtrouwtelnrcvk,2008,2013
29,"('verkrachten', 'lucas')",0.01383467111736536,adtrouwtelnrcvk,2008,2013
30,"('verkrachten', 'thijs')",-0.03210819512605667,adtrouwtelnrcvk,2008,2013
31,"('verkrachten', 'remco')",-0.07064037770032883,adtrouwtelnrcvk,2008,2013
32,"('verkrachten', 'wouter')",-0.08858806639909744,adtrouwtelnrcvk,2008,2013
33,"('verkrachten', 'thomas')",0.02742771804332733,adtrouwtelnrcvk,2008,2013
34,"('verkrachten', 'michiel')",-0.09706511348485947,adtrouwtelnrcvk,2008,2013
35,"('verkrachten', 'bram')",-0.00416868831962347,adtrouwtelnrcvk,2008,2013
36,"('verkrachtingszaak', 'teun')",-0.07185757905244827,adtrouwtelnrcvk,2008,2013
37,"('verkrachtingszaak', 'sander')",-0.011493555270135403,adtrouwtelnrcvk,2008,2013
38,"('verkrachtingszaak', 'bob')",-0.041804708540439606,adtrouwtelnrcvk,2008,2013
39,"('verkrachtingszaak', 'joost')",-0.09207704663276672,adtrouwtelnrcvk,2008,2013
40,"('verkrachtingszaak', 'maarten')",-0.17467881739139557,adtrouwtelnrcvk,2008,2013
41,"('verkrachtingszaak', 'matthijs')",-0.11309361457824707,adtrouwtelnrcvk,2008,2013
42,"('verkrachtingszaak', 'bas')",-0.09296396374702454,adtrouwtelnrcvk,2008,2013
43,"('verkrachtingszaak', 'roel')",-0.10182429850101471,adtrouwtelnrcvk,2008,2013
44,"('verkrachtingszaak', 'joris')",-0.054173294454813004,adtrouwtelnrcvk,2008,2013
45,"('verkrachtingszaak', 'jeroen')",-0.14084704220294952,adtrouwtelnrcvk,2008,2013
46,"('verkrachtingszaak', 'daan')",-0.10460451990365982,adtrouwtelnrcvk,2008,2013
47,"('verkrachtingszaak', 'lucas')",-0.007173991296440363,adtrouwtelnrcvk,2008,2013
48,"('verkrachtingszaak', 'thijs')",-0.10364899784326553,adtrouwtelnrcvk,2008,2013
49,"('verkrachtingszaak', 'remco')",-0.07021678239107132,adtrouwtelnrcvk,2008,2013
50,"('verkrachtingszaak', 'wouter')",-0.17364877462387085,adtrouwtelnrcvk,2008,2013
51,"('verkrachtingszaak', 'thomas')",0.053861986845731735,adtrouwtelnrcvk,2008,2013
52,"('verkrachtingszaak', 'michiel')",-0.10346400737762451,adtrouwtelnrcvk,2008,2013
53,"('verkrachtingszaak', 'bram')",-0.016362231224775314,adtrouwtelnrcvk,2008,2013
54,"('verkrachte', 'teun')",-0.010245559737086296,adtrouwtelnrcvk,2008,2013
55,"('verkrachte', 'sander')",-0.02409801445901394,adtrouwtelnrcvk,2008,2013
56,"('verkrachte', 'bob')",0.006003759801387787,adtrouwtelnrcvk,2008,2013
57,"('verkrachte', 'joost')",-0.09445755183696747,adtrouwtelnrcvk,2008,2013
58,"('verkrachte', 'maarten')",-0.14385992288589478,adtrouwtelnrcvk,2008,2013
59,"('verkrachte', 'matthijs')",-0.12194228172302246,adtrouwtelnrcvk,2008,2013
60,"('verkrachte', 'bas')",-0.0663694441318512,adtrouwtelnrcvk,2008,2013
61,"('verkrachte', 'roel')",-0.07941871136426926,adtrouwtelnrcvk,2008,2013
62,"('verkrachte', 'joris')",-0.010435723699629307,adtrouwtelnrcvk,2008,2013
63,"('verkrachte', 'jeroen')",-0.06916722655296326,adtrouwtelnrcvk,2008,2013
64,"('verkrachte', 'daan')",-0.003057461231946945,adtrouwtelnrcvk,2008,2013
65,"('verkrachte', 'lucas')",0.08176183700561523,adtrouwtelnrcvk,2008,2013
66,"('verkrachte', 'thijs')",-0.03151584044098854,adtrouwtelnrcvk,2008,2013
67,"('verkrachte', 'remco')",-0.022870948538184166,adtrouwtelnrcvk,2008,2013
68,"('verkrachte', 'wouter')",-0.05211862549185753,adtrouwtelnrcvk,2008,2013
69,"('verkrachte', 'thomas')",0.06547442078590393,adtrouwtelnrcvk,2008,2013
70,"('verkrachte', 'michiel')",-0.058590929955244064,adtrouwtelnrcvk,2008,2013
71,"('verkrachte', 'bram')",-0.02518932707607746,adtrouwtelnrcvk,2008,2013
72,"('vrouwenhandel', 'teun')",-0.02952423505485058,adtrouwtelnrcvk,2008,2013
73,"('vrouwenhandel', 'sander')",-0.025240454822778702,adtrouwtelnrcvk,2008,2013
74,"('vrouwenhandel', 'bob')",-0.06787706911563873,adtrouwtelnrcvk,2008,2013
75,"('vrouwenhandel', 'joost')",-0.05424331873655319,adtrouwtelnrcvk,2008,2013
76,"('vrouwenhandel', 'maarten')",-0.05171036347746849,adtrouwtelnrcvk,2008,2013
77,"('vrouwenhandel', 'matthijs')",-0.008547961711883545,adtrouwtelnrcvk,2008,2013
78,"('vrouwenhandel', 'bas')",-0.09994319826364517,adtrouwtelnrcvk,2008,2013
79,"('vrouwenhandel', 'roel')",0.004313689190894365,adtrouwtelnrcvk,2008,2013
80,"('vrouwenhandel', 'joris')",-0.00921985786408186,adtrouwtelnrcvk,2008,2013
81,"('vrouwenhandel', 'jeroen')",-0.067682646214962,adtrouwtelnrcvk,2008,2013
82,"('vrouwenhandel', 'daan')",0.00624761963263154,adtrouwtelnrcvk,2008,2013
83,"('vrouwenhandel', 'lucas')",-0.0631973147392273,adtrouwtelnrcvk,2008,2013
84,"('vrouwenhandel', 'thijs')",-0.019576136022806168,adtrouwtelnrcvk,2008,2013
85,"('vrouwenhandel', 'remco')",-0.021551379933953285,adtrouwtelnrcvk,2008,2013
86,"('vrouwenhandel', 'wouter')",-0.060099732130765915,adtrouwtelnrcvk,2008,2013
87,"('vrouwenhandel', 'thomas')",-0.09199631214141846,adtrouwtelnrcvk,2008,2013
88,"('vrouwenhandel', 'michiel')",-0.0023894195910543203,adtrouwtelnrcvk,2008,2013
89,"('vrouwenhandel', 'bram')",0.009495322592556477,adtrouwtelnrcvk,2008,2013
90,"('zedendelict', 'teun')",0.05559656023979187,adtrouwtelnrcvk,2008,2013
91,"('zedendelict', 'sander')",0.04701836779713631,adtrouwtelnrcvk,2008,2013
92,"('zedendelict', 'bob')",-0.04707823693752289,adtrouwtelnrcvk,2008,2013
93,"('zedendelict', 'joost')",-0.03326068073511124,adtrouwtelnrcvk,2008,2013
94,"('zedendelict', 'maarten')",-0.08637777715921402,adtrouwtelnrcvk,2008,2013
95,"('zedendelict', 'matthijs')",-0.04933501407504082,adtrouwtelnrcvk,2008,2013
96,"('zedendelict', 'bas')",0.013002345338463783,adtrouwtelnrcvk,2008,2013
97,"('zedendelict', 'roel')",0.023009344935417175,adtrouwtelnrcvk,2008,2013
98,"('zedendelict', 'joris')",0.007745985873043537,adtrouwtelnrcvk,2008,2013
99,"('zedendelict', 'jeroen')",-0.0672890841960907,adtrouwtelnrcvk,2008,2013
100,"('zedendelict', 'daan')",0.018698448315262794,adtrouwtelnrcvk,2008,2013
101,"('zedendelict', 'lucas')",0.02236747369170189,adtrouwtelnrcvk,2008,2013
102,"('zedendelict', 'thijs')",0.016066741198301315,adtrouwtelnrcvk,2008,2013
103,"('zedendelict', 'remco')",0.03698210045695305,adtrouwtelnrcvk,2008,2013
104,"('zedendelict', 'wouter')",-0.10805194079875946,adtrouwtelnrcvk,2008,2013
105,"('zedendelict', 'thomas')",-0.026270365342497826,adtrouwtelnrcvk,2008,2013
106,"('zedendelict', 'michiel')",0.00900187436491251,adtrouwtelnrcvk,2008,2013
107,"('zedendelict', 'bram')",0.09246888756752014,adtrouwtelnrcvk,2008,2013
108,"('seksueel_geweld', 'teun')",-0.13088351488113403,adtrouwtelnrcvk,2008,2013
109,"('seksueel_geweld', 'sander')",-0.10656145215034485,adtrouwtelnrcvk,2008,2013
110,"('seksueel_geweld', 'bob')",-0.09670671820640564,adtrouwtelnrcvk,2008,2013
111,"('seksueel_geweld', 'joost')",-0.13197387754917145,adtrouwtelnrcvk,2008,2013
112,"('seksueel_geweld', 'maarten')",-0.17200206220149994,adtrouwtelnrcvk,2008,2013
113,"('seksueel_geweld', 'matthijs')",-0.10683385282754898,adtrouwtelnrcvk,2008,2013
114,"('seksueel_geweld', 'bas')",-0.14617641270160675,adtrouwtelnrcvk,2008,2013
115,"('seksueel_geweld', 'roel')",-0.07041054219007492,adtrouwtelnrcvk,2008,2013
116,"('seksueel_geweld', 'joris')",-0.09848324209451675,adtrouwtelnrcvk,2008,2013
117,"('seksueel_geweld', 'jeroen')",-0.122670017182827,adtrouwtelnrcvk,2008,2013
118,"('seksueel_geweld', 'daan')",-0.1007261797785759,adtrouwtelnrcvk,2008,2013
119,"('seksueel_geweld', 'lucas')",-0.10687384754419327,adtrouwtelnrcvk,2008,2013
120,"('seksueel_geweld', 'thijs')",-0.1437234729528427,adtrouwtelnrcvk,2008,2013
121,"('seksueel_geweld', 'remco')",-0.13859552145004272,adtrouwtelnrcvk,2008,2013
122,"('seksueel_geweld', 'wouter')",-0.14229898154735565,adtrouwtelnrcvk,2008,2013
123,"('seksueel_geweld', 'thomas')",-0.10802526772022247,adtrouwtelnrcvk,2008,2013
124,"('seksueel_geweld', 'michiel')",-0.1026795357465744,adtrouwtelnrcvk,2008,2013
125,"('seksueel_geweld', 'bram')",-0.14636333286762238,adtrouwtelnrcvk,2008,2013
126,"('verkracht', 'teun')",-0.05907424911856651,adtrouwtelnrcvk,2008,2013
127,"('verkracht', 'sander')",-0.033835019916296005,adtrouwtelnrcvk,2008,2013
128,"('verkracht', 'bob')",-0.027375273406505585,adtrouwtelnrcvk,2008,2013
129,"('verkracht', 'joost')",-0.11475083976984024,adtrouwtelnrcvk,2008,2013
130,"('verkracht', 'maarten')",-0.06170845776796341,adtrouwtelnrcvk,2008,2013
131,"('verkracht', 'matthijs')",-0.06355234235525131,adtrouwtelnrcvk,2008,2013
132,"('verkracht', 'bas')",-0.06443086266517639,adtrouwtelnrcvk,2008,2013
133,"('verkracht', 'roel')",-0.054404810070991516,adtrouwtelnrcvk,2008,2013
134,"('verkracht', 'joris')",-0.09722711145877838,adtrouwtelnrcvk,2008,2013
135,"('verkracht', 'jeroen')",-0.07535652071237564,adtrouwtelnrcvk,2008,2013
136,"('verkracht', 'daan')",-0.007719356566667557,adtrouwtelnrcvk,2008,2013
137,"('verkracht', 'lucas')",0.06266442686319351,adtrouwtelnrcvk,2008,2013
138,"('verkracht', 'thijs')",-0.03207925334572792,adtrouwtelnrcvk,2008,2013
139,"('verkracht', 'remco')",-0.03447826951742172,adtrouwtelnrcvk,2008,2013
140,"('verkracht', 'wouter')",-0.07554911077022552,adtrouwtelnrcvk,2008,2013
141,"('verkracht', 'thomas')",-0.013078912161290646,adtrouwtelnrcvk,2008,2013
142,"('verkracht', 'michiel')",-0.06620810180902481,adtrouwtelnrcvk,2008,2013
143,"('verkracht', 'bram')",-0.02829182706773281,adtrouwtelnrcvk,2008,2013
144,"('incest', 'teun')",0.046316854655742645,adtrouwtelnrcvk,2008,2013
145,"('incest', 'sander')",-0.016264375299215317,adtrouwtelnrcvk,2008,2013
146,"('incest', 'bob')",-0.013768171891570091,adtrouwtelnrcvk,2008,2013
147,"('incest', 'joost')",-0.04022575914859772,adtrouwtelnrcvk,2008,2013
148,"('incest', 'maarten')",-0.026080643758177757,adtrouwtelnrcvk,2008,2013
149,"('incest', 'matthijs')",0.019408082589507103,adtrouwtelnrcvk,2008,2013
150,"('incest', 'bas')",-0.011342402547597885,adtrouwtelnrcvk,2008,2013
151,"('incest', 'roel')",-0.010434121824800968,adtrouwtelnrcvk,2008,2013
152,"('incest', 'joris')",-0.04017576947808266,adtrouwtelnrcvk,2008,2013
153,"('incest', 'jeroen')",-0.04574808478355408,adtrouwtelnrcvk,2008,2013
154,"('incest', 'daan')",0.08819948881864548,adtrouwtelnrcvk,2008,2013
155,"('incest', 'lucas')",0.051331114023923874,adtrouwtelnrcvk,2008,2013
156,"('incest', 'thijs')",0.02595890313386917,adtrouwtelnrcvk,2008,2013
157,"('incest', 'remco')",0.026065019890666008,adtrouwtelnrcvk,2008,2013
158,"('incest', 'wouter')",-0.08051370084285736,adtrouwtelnrcvk,2008,2013
159,"('incest', 'thomas')",0.05004587024450302,adtrouwtelnrcvk,2008,2013
160,"('incest', 'michiel')",-0.02027127891778946,adtrouwtelnrcvk,2008,2013
161,"('incest', 'bram')",0.1128150224685669,adtrouwtelnrcvk,2008,2013
162,"('pedofilie', 'teun')",-0.04718998074531555,adtrouwtelnrcvk,2008,2013
163,"('pedofilie', 'sander')",-0.09799259155988693,adtrouwtelnrcvk,2008,2013
164,"('pedofilie', 'bob')",-0.06925806403160095,adtrouwtelnrcvk,2008,2013
165,"('pedofilie', 'joost')",-0.12989424169063568,adtrouwtelnrcvk,2008,2013
166,"('pedofilie', 'maarten')",-0.0911547839641571,adtrouwtelnrcvk,2008,2013
167,"('pedofilie', 'matthijs')",-0.03700238838791847,adtrouwtelnrcvk,2008,2013
168,"('pedofilie', 'bas')",-0.12222696095705032,adtrouwtelnrcvk,2008,2013
169,"('pedofilie', 'roel')",-0.08068004250526428,adtrouwtelnrcvk,2008,2013
170,"('pedofilie', 'joris')",-0.06371821463108063,adtrouwtelnrcvk,2008,2013
171,"('pedofilie', 'jeroen')",-0.17278054356575012,adtrouwtelnrcvk,2008,2013
172,"('pedofilie', 'daan')",-0.09534656256437302,adtrouwtelnrcvk,2008,2013
173,"('pedofilie', 'lucas')",-0.019499991089105606,adtrouwtelnrcvk,2008,2013
174,"('pedofilie', 'thijs')",-0.08396834880113602,adtrouwtelnrcvk,2008,2013
175,"('pedofilie', 'remco')",-0.07731547951698303,adtrouwtelnrcvk,2008,2013
176,"('pedofilie', 'wouter')",-0.07992594689130783,adtrouwtelnrcvk,2008,2013
177,"('pedofilie', 'thomas')",0.04931773245334625,adtrouwtelnrcvk,2008,2013
178,"('pedofilie', 'michiel')",-0.10435043275356293,adtrouwtelnrcvk,2008,2013
179,"('pedofilie', 'bram')",0.012714505195617676,adtrouwtelnrcvk,2008,2013
180,"('gedwongen_prostitutie', 'teun')",-0.03126148879528046,adtrouwtelnrcvk,2008,2013
181,"('gedwongen_prostitutie', 'sander')",-0.01554660964757204,adtrouwtelnrcvk,2008,2013
182,"('gedwongen_prostitutie', 'bob')",-0.06559544801712036,adtrouwtelnrcvk,2008,2013
183,"('gedwongen_prostitutie', 'joost')",-0.022773180156946182,adtrouwtelnrcvk,2008,2013
184,"('gedwongen_prostitutie', 'maarten')",-0.03318428993225098,adtrouwtelnrcvk,2008,2013
185,"('gedwongen_prostitutie', 'matthijs')",-0.006873888894915581,adtrouwtelnrcvk,2008,2013
186,"('gedwongen_prostitutie', 'bas')",-0.0731569454073906,adtrouwtelnrcvk,2008,2013
187,"('gedwongen_prostitutie', 'roel')",0.023891709744930267,adtrouwtelnrcvk,2008,2013
188,"('gedwongen_prostitutie', 'joris')",-0.006889189127832651,adtrouwtelnrcvk,2008,2013
189,"('gedwongen_prostitutie', 'jeroen')",0.008982781320810318,adtrouwtelnrcvk,2008,2013
190,"('gedwongen_prostitutie', 'daan')",0.03292423114180565,adtrouwtelnrcvk,2008,2013
191,"('gedwongen_prostitutie', 'lucas')",-0.01476847380399704,adtrouwtelnrcvk,2008,2013
192,"('gedwongen_prostitutie', 'thijs')",-0.006206652615219355,adtrouwtelnrcvk,2008,2013
193,"('gedwongen_prostitutie', 'remco')",0.0165425892919302,adtrouwtelnrcvk,2008,2013
194,"('gedwongen_prostitutie', 'wouter')",-0.03636202588677406,adtrouwtelnrcvk,2008,2013
195,"('gedwongen_prostitutie', 'thomas')",-0.09869784116744995,adtrouwtelnrcvk,2008,2013
196,"('gedwongen_prostitutie', 'michiel')",0.009751505218446255,adtrouwtelnrcvk,2008,2013
197,"('gedwongen_prostitutie', 'bram')",0.030011506751179695,adtrouwtelnrcvk,2008,2013
198,"('zedenmisdrijven', 'teun')",2.245145515189506e-05,adtrouwtelnrcvk,2008,2013
199,"('zedenmisdrijven', 'sander')",-0.007704055868089199,adtrouwtelnrcvk,2008,2013
200,"('zedenmisdrijven', 'bob')",-0.06301532685756683,adtrouwtelnrcvk,2008,2013
201,"('zedenmisdrijven', 'joost')",-0.09746071696281433,adtrouwtelnrcvk,2008,2013
202,"('zedenmisdrijven', 'maarten')",-0.08191601932048798,adtrouwtelnrcvk,2008,2013
203,"('zedenmisdrijven', 'matthijs')",-0.03005876950919628,adtrouwtelnrcvk,2008,2013
204,"('zedenmisdrijven', 'bas')",-0.010801791213452816,adtrouwtelnrcvk,2008,2013
205,"('zedenmisdrijven', 'roel')",0.006771710701286793,adtrouwtelnrcvk,2008,2013
206,"('zedenmisdrijven', 'joris')",0.00043025825289078057,adtrouwtelnrcvk,2008,2013
207,"('zedenmisdrijven', 'jeroen')",-0.0782117247581482,adtrouwtelnrcvk,2008,2013
208,"('zedenmisdrijven', 'daan')",-0.021299399435520172,adtrouwtelnrcvk,2008,2013
209,"('zedenmisdrijven', 'lucas')",-0.006170607637614012,adtrouwtelnrcvk,2008,2013
210,"('zedenmisdrijven', 'thijs')",-0.006644313223659992,adtrouwtelnrcvk,2008,2013
211,"('zedenmisdrijven', 'remco')",0.01839865930378437,adtrouwtelnrcvk,2008,2013
212,"('zedenmisdrijven', 'wouter')",-0.09872317314147949,adtrouwtelnrcvk,2008,2013
213,"('zedenmisdrijven', 'thomas')",-0.027106136083602905,adtrouwtelnrcvk,2008,2013
214,"('zedenmisdrijven', 'michiel')",-0.0035105389542877674,adtrouwtelnrcvk,2008,2013
215,"('zedenmisdrijven', 'bram')",0.05537755787372589,adtrouwtelnrcvk,2008,2013
216,"('aanranding', 'teun')",-0.05121732875704765,adtrouwtelnrcvk,2008,2013
217,"('aanranding', 'sander')",0.029460670426487923,adtrouwtelnrcvk,2008,2013
218,"('aanranding', 'bob')",-0.05774908512830734,adtrouwtelnrcvk,2008,2013
219,"('aanranding', 'joost')",-0.0865778997540474,adtrouwtelnrcvk,2008,2013
220,"('aanranding', 'maarten')",-0.1263091266155243,adtrouwtelnrcvk,2008,2013
221,"('aanranding', 'matthijs')",-0.05521393194794655,adtrouwtelnrcvk,2008,2013
222,"('aanranding', 'bas')",-0.025581907480955124,adtrouwtelnrcvk,2008,2013
223,"('aanranding', 'roel')",-0.0033147369977086782,adtrouwtelnrcvk,2008,2013
224,"('aanranding', 'joris')",-0.041264548897743225,adtrouwtelnrcvk,2008,2013
225,"('aanranding', 'jeroen')",-0.09764264523983002,adtrouwtelnrcvk,2008,2013
226,"('aanranding', 'daan')",0.007146605756133795,adtrouwtelnrcvk,2008,2013
227,"('aanranding', 'lucas')",0.06105678528547287,adtrouwtelnrcvk,2008,2013
228,"('aanranding', 'thijs')",-0.020057424902915955,adtrouwtelnrcvk,2008,2013
229,"('aanranding', 'remco')",-0.01502910815179348,adtrouwtelnrcvk,2008,2013
230,"('aanranding', 'wouter')",-0.11043721437454224,adtrouwtelnrcvk,2008,2013
231,"('aanranding', 'thomas')",0.05158894509077072,adtrouwtelnrcvk,2008,2013
232,"('aanranding', 'michiel')",-0.04131394624710083,adtrouwtelnrcvk,2008,2013
233,"('aanranding', 'bram')",0.08080708235502243,adtrouwtelnrcvk,2008,2013
234,"('aanrandingen', 'teun')",-0.025342753157019615,adtrouwtelnrcvk,2008,2013
235,"('aanrandingen', 'sander')",0.037951335310935974,adtrouwtelnrcvk,2008,2013
236,"('aanrandingen', 'bob')",-0.005245769862085581,adtrouwtelnrcvk,2008,2013
237,"('aanrandingen', 'joost')",-0.05817881226539612,adtrouwtelnrcvk,2008,2013
238,"('aanrandingen', 'maarten')",-0.07010462135076523,adtrouwtelnrcvk,2008,2013
239,"('aanrandingen', 'matthijs')",-0.06990734487771988,adtrouwtelnrcvk,2008,2013
240,"('aanrandingen', 'bas')",-0.03745784983038902,adtrouwtelnrcvk,2008,2013
241,"('aanrandingen', 'roel')",0.012214018031954765,adtrouwtelnrcvk,2008,2013
242,"('aanrandingen', 'joris')",-0.04077201709151268,adtrouwtelnrcvk,2008,2013
243,"('aanrandingen', 'jeroen')",-0.06368179619312286,adtrouwtelnrcvk,2008,2013
244,"('aanrandingen', 'daan')",0.03411582484841347,adtrouwtelnrcvk,2008,2013
245,"('aanrandingen', 'lucas')",0.017125410959124565,adtrouwtelnrcvk,2008,2013
246,"('aanrandingen', 'thijs')",-0.018340222537517548,adtrouwtelnrcvk,2008,2013
247,"('aanrandingen', 'remco')",0.028573784977197647,adtrouwtelnrcvk,2008,2013
248,"('aanrandingen', 'wouter')",-0.07801789045333862,adtrouwtelnrcvk,2008,2013
249,"('aanrandingen', 'thomas')",-0.012365101836621761,adtrouwtelnrcvk,2008,2013
250,"('aanrandingen', 'michiel')",-0.01951075904071331,adtrouwtelnrcvk,2008,2013
251,"('aanrandingen', 'bram')",0.04989083483815193,adtrouwtelnrcvk,2008,2013
252,"('zedenmisdrijf', 'teun')",0.03008294478058815,adtrouwtelnrcvk,2008,2013
253,"('zedenmisdrijf', 'sander')",0.0599028654396534,adtrouwtelnrcvk,2008,2013
254,"('zedenmisdrijf', 'bob')",-0.041686832904815674,adtrouwtelnrcvk,2008,2013
255,"('zedenmisdrijf', 'joost')",-0.04307030513882637,adtrouwtelnrcvk,2008,2013
